Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-11-16T17:00:00.000000,France,France,FR,24.34,42.38,93.6,19.03,opendata.reseaux-energies.fr,false,""
2024-11-16T18:00:00.000000,France,France,FR,26.55,45.04,93.26,19.54,opendata.reseaux-energies.fr,false,""
2024-11-16T19:00:00.000000,France,France,FR,24.32,42.28,93.83,18.37,opendata.reseaux-energies.fr,false,""
2024-11-16T20:00:00.000000,France,France,FR,17.73,33.7,95.77,17.56,opendata.reseaux-energies.fr,false,""
2024-11-16T21:00:00.000000,France,France,FR,17.04,32.84,95.91,17.4,opendata.reseaux-energies.fr,false,""
2024-11-16T22:00:00.000000,France,France,FR,18.07,34.04,95.75,17.96,opendata.reseaux-energies.fr,false,""
2024-11-16T23:00:00.000000,France,France,FR,18.17,34.18,95.87,18.47,opendata.reseaux-energies.fr,false,""
2024-11-17T00:00:00.000000,France,France,FR,15.67,31.1,96.43,17.29,opendata.reseaux-energies.fr,false,""
2024-11-17T01:00:00.000000,France,France,FR,13.14,28.07,96.74,16.26,opendata.reseaux-energies.fr,false,""
2024-11-17T02:00:00.000000,France,France,FR,12.96,27.99,96.75,16.45,opendata.reseaux-energies.fr,false,""
2024-11-17T03:00:00.000000,France,France,FR,13.1,28.23,96.7,15.75,opendata.reseaux-energies.fr,false,""
2024-11-17T04:00:00.000000,France,France,FR,13.4,28.62,96.62,15.69,opendata.reseaux-energies.fr,false,""
2024-11-17T05:00:00.000000,France,France,FR,13.61,28.76,96.59,14.86,opendata.reseaux-energies.fr,false,""
2024-11-17T06:00:00.000000,France,France,FR,15.41,30.99,96.32,14.83,opendata.reseaux-energies.fr,false,""
2024-11-17T07:00:00.000000,France,France,FR,17.93,34.08,95.99,15.99,opendata.reseaux-energies.fr,false,""
2024-11-17T08:00:00.000000,France,France,FR,17.31,33.64,96.13,19.11,opendata.reseaux-energies.fr,false,""
2024-11-17T09:00:00.000000,France,France,FR,16.53,33.19,96.33,22.03,opendata.reseaux-energies.fr,false,""
2024-11-17T10:00:00.000000,France,France,FR,14.89,31.63,96.6,23.21,opendata.reseaux-energies.fr,false,""
2024-11-17T11:00:00.000000,France,France,FR,16.24,33.57,96.45,24.67,opendata.reseaux-energies.fr,false,""
2024-11-17T12:00:00.000000,France,France,FR,15.41,32.56,96.56,24.28,opendata.reseaux-energies.fr,false,""
2024-11-17T13:00:00.000000,France,France,FR,14.81,31.6,96.63,22.49,opendata.reseaux-energies.fr,false,""
2024-11-17T14:00:00.000000,France,France,FR,14.05,30.2,96.69,20.25,opendata.reseaux-energies.fr,false,""
2024-11-17T15:00:00.000000,France,France,FR,14.18,29.59,96.68,17.41,opendata.reseaux-energies.fr,false,""
2024-11-17T16:00:00.000000,France,France,FR,14.78,29.85,96.57,17.79,opendata.reseaux-energies.fr,false,""
2024-11-17T17:00:00.000000,France,France,FR,14.5,29.32,96.66,21.26,opendata.reseaux-energies.fr,false,""
2024-11-17T18:00:00.000000,France,France,FR,15.85,31.03,96.39,23.23,opendata.reseaux-energies.fr,false,""
2024-11-17T19:00:00.000000,France,France,FR,14.89,29.9,96.59,22.49,opendata.reseaux-energies.fr,false,""
2024-11-17T20:00:00.000000,France,France,FR,13.02,27.73,96.86,21.24,opendata.reseaux-energies.fr,false,""
2024-11-17T21:00:00.000000,France,France,FR,12.75,27.38,96.94,21.64,opendata.reseaux-energies.fr,false,""
2024-11-17T22:00:00.000000,France,France,FR,13.56,28.35,96.81,22.32,opendata.reseaux-energies.fr,false,""
2024-11-17T23:00:00.000000,France,France,FR,13.16,27.86,96.89,22.25,opendata.reseaux-energies.fr,false,""
2024-11-18T00:00:00.000000,France,France,FR,11.43,25.8,97.13,21.14,opendata.reseaux-energies.fr,false,""
2024-11-18T01:00:00.000000,France,France,FR,11.63,26.07,97.09,21.04,opendata.reseaux-energies.fr,false,""
2024-11-18T02:00:00.000000,France,France,FR,11.27,25.6,97.14,20.93,opendata.reseaux-energies.fr,false,""
2024-11-18T03:00:00.000000,France,France,FR,11.32,25.67,97.13,20.99,opendata.reseaux-energies.fr,false,""
2024-11-18T04:00:00.000000,France,France,FR,12.38,26.99,96.83,21.13,opendata.reseaux-energies.fr,false,""
2024-11-18T05:00:00.000000,France,France,FR,15.71,30.99,96.1,22.31,opendata.reseaux-energies.fr,false,""
2024-11-18T06:00:00.000000,France,France,FR,27.23,45.28,93.41,24.49,opendata.reseaux-energies.fr,false,""
2024-11-18T07:00:00.000000,France,France,FR,36.2,56.46,91.27,24.25,opendata.reseaux-energies.fr,false,""
2024-11-18T08:00:00.000000,France,France,FR,36.0,56.47,91.23,24.65,opendata.reseaux-energies.fr,false,""
2024-11-18T09:00:00.000000,France,France,FR,35.64,56.46,91.32,24.94,opendata.reseaux-energies.fr,false,""
2024-11-18T10:00:00.000000,France,France,FR,33.49,54.14,91.87,25.42,opendata.reseaux-energies.fr,false,""
2024-11-18T11:00:00.000000,France,France,FR,30.96,51.16,92.53,26.38,opendata.reseaux-energies.fr,false,""
2024-11-18T12:00:00.000000,France,France,FR,32.78,53.31,92.1,25.79,opendata.reseaux-energies.fr,false,""
2024-11-18T13:00:00.000000,France,France,FR,34.12,54.52,91.85,25.08,opendata.reseaux-energies.fr,false,""
2024-11-18T14:00:00.000000,France,France,FR,36.03,56.56,91.32,24.77,opendata.reseaux-energies.fr,false,""
2024-11-18T15:00:00.000000,France,France,FR,38.03,58.75,90.76,24.56,opendata.reseaux-energies.fr,false,""
2024-11-18T16:00:00.000000,France,France,FR,39.43,60.32,90.35,24.46,opendata.reseaux-energies.fr,false,""
2024-11-18T17:00:00.000000,France,France,FR,39.03,59.83,90.44,25.23,opendata.reseaux-energies.fr,false,""
2024-11-18T18:00:00.000000,France,France,FR,38.31,58.92,90.63,26.1,opendata.reseaux-energies.fr,false,""
2024-11-18T19:00:00.000000,France,France,FR,36.45,56.52,91.15,26.42,opendata.reseaux-energies.fr,false,""
2024-11-18T20:00:00.000000,France,France,FR,35.14,54.89,91.54,26.02,opendata.reseaux-energies.fr,false,""
2024-11-18T21:00:00.000000,France,France,FR,32.89,52.01,92.19,26.37,opendata.reseaux-energies.fr,false,""
2024-11-18T22:00:00.000000,France,France,FR,29.45,47.99,92.88,27.53,opendata.reseaux-energies.fr,false,""
2024-11-18T23:00:00.000000,France,France,FR,21.15,37.47,95.03,28.61,opendata.reseaux-energies.fr,false,""
2024-11-19T00:00:00.000000,France,France,FR,16.04,30.89,96.45,29.48,opendata.reseaux-energies.fr,false,""
2024-11-19T01:00:00.000000,France,France,FR,14.6,29.07,96.86,30.32,opendata.reseaux-energies.fr,false,""
2024-11-19T02:00:00.000000,France,France,FR,15.04,29.84,96.77,31.44,opendata.reseaux-energies.fr,false,""
2024-11-19T03:00:00.000000,France,France,FR,15.02,29.84,96.77,31.77,opendata.reseaux-energies.fr,false,""
2024-11-19T04:00:00.000000,France,France,FR,14.91,29.66,96.8,31.75,opendata.reseaux-energies.fr,false,""
2024-11-19T05:00:00.000000,France,France,FR,15.2,29.6,96.82,31.58,opendata.reseaux-energies.fr,false,""
2024-11-19T06:00:00.000000,France,France,FR,16.21,30.47,96.74,32.29,opendata.reseaux-energies.fr,false,""
2024-11-19T07:00:00.000000,France,France,FR,16.22,30.51,96.73,33.49,opendata.reseaux-energies.fr,false,""
2024-11-19T08:00:00.000000,France,France,FR,15.91,30.34,96.78,34.51,opendata.reseaux-energies.fr,false,""
2024-11-19T09:00:00.000000,France,France,FR,15.38,30.11,96.92,35.78,opendata.reseaux-energies.fr,false,""
2024-11-19T10:00:00.000000,France,France,FR,15.45,30.55,96.9,36.43,opendata.reseaux-energies.fr,false,""
2024-11-19T11:00:00.000000,France,France,FR,15.18,30.22,96.96,36.68,opendata.reseaux-energies.fr,false,""
2024-11-19T12:00:00.000000,France,France,FR,15.24,30.36,96.94,36.2,opendata.reseaux-energies.fr,false,""
2024-11-19T13:00:00.000000,France,France,FR,15.53,30.47,96.88,34.87,opendata.reseaux-energies.fr,false,""
2024-11-19T14:00:00.000000,France,France,FR,15.75,30.51,96.8,32.84,opendata.reseaux-energies.fr,false,""
2024-11-19T15:00:00.000000,France,France,FR,12.34,27.08,96.93,31.37,opendata.reseaux-energies.fr,false,""
2024-11-19T16:00:00.000000,France,France,FR,15.99,31.75,95.84,30.3,opendata.reseaux-energies.fr,false,""
2024-11-19T17:00:00.000000,France,France,FR,18.13,34.42,95.21,29.99,opendata.reseaux-energies.fr,false,""
2024-11-19T18:00:00.000000,France,France,FR,18.43,34.78,95.14,29.57,opendata.reseaux-energies.fr,false,""
2024-11-19T19:00:00.000000,France,France,FR,18.55,35.0,95.1,28.66,opendata.reseaux-energies.fr,false,""
2024-11-19T20:00:00.000000,France,France,FR,18.19,34.56,95.2,27.52,opendata.reseaux-energies.fr,false,""
2024-11-19T21:00:00.000000,France,France,FR,16.85,32.82,95.59,25.5,opendata.reseaux-energies.fr,false,""
2024-11-19T22:00:00.000000,France,France,FR,18.01,34.38,95.26,24.87,opendata.reseaux-energies.fr,false,""
2024-11-19T23:00:00.000000,France,France,FR,14.88,30.31,96.12,24.71,opendata.reseaux-energies.fr,false,""
2024-11-20T00:00:00.000000,France,France,FR,12.18,26.81,96.85,23.9,opendata.reseaux-energies.fr,false,""
2024-11-20T01:00:00.000000,France,France,FR,12.65,27.49,96.72,23.23,opendata.reseaux-energies.fr,false,""
2024-11-20T02:00:00.000000,France,France,FR,13.51,28.67,96.54,22.58,opendata.reseaux-energies.fr,false,""
2024-11-20T03:00:00.000000,France,France,FR,13.47,28.47,96.52,20.71,opendata.reseaux-energies.fr,false,""
2024-11-20T04:00:00.000000,France,France,FR,13.83,28.87,96.44,20.05,opendata.reseaux-energies.fr,false,""
2024-11-20T05:00:00.000000,France,France,FR,17.34,33.3,95.6,20.88,opendata.reseaux-energies.fr,false,""
2024-11-20T06:00:00.000000,France,France,FR,27.2,46.03,92.84,22.17,opendata.reseaux-energies.fr,false,""
2024-11-20T07:00:00.000000,France,France,FR,29.25,48.65,92.25,23.59,opendata.reseaux-energies.fr,false,""
2024-11-20T08:00:00.000000,France,France,FR,30.55,50.06,92.29,25.16,opendata.reseaux-energies.fr,false,""
2024-11-20T09:00:00.000000,France,France,FR,32.33,52.33,92.16,25.49,opendata.reseaux-energies.fr,false,""
2024-11-20T10:00:00.000000,France,France,FR,31.08,50.02,92.74,24.97,opendata.reseaux-energies.fr,false,""
2024-11-20T11:00:00.000000,France,France,FR,28.62,47.1,93.45,26.42,opendata.reseaux-energies.fr,false,""
2024-11-20T12:00:00.000000,France,France,FR,27.6,45.72,93.71,26.68,opendata.reseaux-energies.fr,false,""
2024-11-20T13:00:00.000000,France,France,FR,27.79,45.66,93.65,25.39,opendata.reseaux-energies.fr,false,""
2024-11-20T14:00:00.000000,France,France,FR,30.18,48.24,92.99,23.27,opendata.reseaux-energies.fr,false,""
2024-11-20T15:00:00.000000,France,France,FR,33.66,52.21,92.01,21.81,opendata.reseaux-energies.fr,false,""
2024-11-20T16:00:00.000000,France,France,FR,33.84,52.25,91.96,22.36,opendata.reseaux-energies.fr,false,""
2024-11-20T17:00:00.000000,France,France,FR,33.52,51.77,92.12,23.65,opendata.reseaux-energies.fr,false,""
2024-11-20T18:00:00.000000,France,France,FR,37.54,56.97,91.09,24.12,opendata.reseaux-energies.fr,false,""
2024-11-20T19:00:00.000000,France,France,FR,37.06,56.37,91.13,22.71,opendata.reseaux-energies.fr,false,""
2024-11-20T20:00:00.000000,France,France,FR,33.93,52.21,92.12,21.83,opendata.reseaux-energies.fr,false,""
2024-11-20T21:00:00.000000,France,France,FR,30.99,48.32,92.99,21.65,opendata.reseaux-energies.fr,false,""
2024-11-20T22:00:00.000000,France,France,FR,27.01,43.08,94.19,21.58,opendata.reseaux-energies.fr,false,""
2024-11-20T23:00:00.000000,France,France,FR,25.0,41.5,94.68,22.2,opendata.reseaux-energies.fr,false,""
2024-11-21T00:00:00.000000,France,France,FR,24.89,41.25,94.82,20.54,opendata.reseaux-energies.fr,false,""
2024-11-21T01:00:00.000000,France,France,FR,24.37,40.48,94.98,19.42,opendata.reseaux-energies.fr,false,""
2024-11-21T02:00:00.000000,France,France,FR,22.87,38.8,95.19,19.1,opendata.reseaux-energies.fr,false,""
2024-11-21T03:00:00.000000,France,France,FR,22.08,37.86,95.33,19.53,opendata.reseaux-energies.fr,false,""
2024-11-21T04:00:00.000000,France,France,FR,23.88,39.99,95.03,20.2,opendata.reseaux-energies.fr,false,""
2024-11-21T05:00:00.000000,France,France,FR,25.74,42.38,94.49,21.96,opendata.reseaux-energies.fr,false,""
2024-11-21T06:00:00.000000,France,France,FR,31.84,50.4,92.63,23.98,opendata.reseaux-energies.fr,false,""
2024-11-21T07:00:00.000000,France,France,FR,33.03,52.02,92.19,25.27,opendata.reseaux-energies.fr,false,""
2024-11-21T08:00:00.000000,France,France,FR,32.77,51.83,92.25,26.49,opendata.reseaux-energies.fr,false,""
2024-11-21T09:00:00.000000,France,France,FR,33.58,53.01,92.05,26.86,opendata.reseaux-energies.fr,false,""
2024-11-21T10:00:00.000000,France,France,FR,36.67,57.17,91.25,27.16,opendata.reseaux-energies.fr,false,""
2024-11-21T11:00:00.000000,France,France,FR,42.61,64.91,90.44,27.18,opendata.reseaux-energies.fr,false,""
2024-11-21T12:00:00.000000,France,France,FR,40.76,62.54,90.99,27.73,opendata.reseaux-energies.fr,false,""
2024-11-21T13:00:00.000000,France,France,FR,39.92,61.36,91.19,27.57,opendata.reseaux-energies.fr,false,""
2024-11-21T14:00:00.000000,France,France,FR,40.0,61.33,91.17,27.4,opendata.reseaux-energies.fr,false,""
2024-11-21T15:00:00.000000,France,France,FR,40.48,61.79,91.04,27.58,opendata.reseaux-energies.fr,false,""
2024-11-21T16:00:00.000000,France,France,FR,39.36,60.24,91.33,27.91,opendata.reseaux-energies.fr,false,""
2024-11-21T17:00:00.000000,France,France,FR,39.22,60.04,91.34,29.33,opendata.reseaux-energies.fr,false,""
2024-11-21T18:00:00.000000,France,France,FR,39.7,60.57,91.2,29.27,opendata.reseaux-energies.fr,false,""
2024-11-21T19:00:00.000000,France,France,FR,40.33,61.4,90.98,27.28,opendata.reseaux-energies.fr,false,""
2024-11-21T20:00:00.000000,France,France,FR,34.96,54.52,91.7,25.63,opendata.reseaux-energies.fr,false,""
2024-11-21T21:00:00.000000,France,France,FR,33.36,52.39,92.19,24.03,opendata.reseaux-energies.fr,false,""
2024-11-21T22:00:00.000000,France,France,FR,31.67,50.2,92.66,23.84,opendata.reseaux-energies.fr,false,""
2024-11-21T23:00:00.000000,France,France,FR,30.61,48.8,92.99,23.26,opendata.reseaux-energies.fr,false,""
2024-11-22T00:00:00.000000,France,France,FR,27.81,45.16,93.8,23.02,opendata.reseaux-energies.fr,false,""
2024-11-22T01:00:00.000000,France,France,FR,24.65,40.96,94.68,22.8,opendata.reseaux-energies.fr,false,""
2024-11-22T02:00:00.000000,France,France,FR,25.02,41.43,94.57,23.06,opendata.reseaux-energies.fr,false,""
2024-11-22T03:00:00.000000,France,France,FR,24.75,41.15,94.61,23.25,opendata.reseaux-energies.fr,false,""
2024-11-22T04:00:00.000000,France,France,FR,24.82,41.22,94.62,24.3,opendata.reseaux-energies.fr,false,""
2024-11-22T05:00:00.000000,France,France,FR,26.11,42.88,94.26,25.69,opendata.reseaux-energies.fr,false,""
2024-11-22T06:00:00.000000,France,France,FR,29.14,46.78,93.32,27.6,opendata.reseaux-energies.fr,false,""
2024-11-22T07:00:00.000000,France,France,FR,30.18,48.28,92.93,29.07,opendata.reseaux-energies.fr,false,""
2024-11-22T08:00:00.000000,France,France,FR,33.32,52.76,92.55,30.82,opendata.reseaux-energies.fr,false,""
2024-11-22T09:00:00.000000,France,France,FR,32.72,52.7,92.67,32.33,opendata.reseaux-energies.fr,false,""
2024-11-22T10:00:00.000000,France,France,FR,32.5,53.07,92.74,33.17,opendata.reseaux-energies.fr,false,""
2024-11-22T11:00:00.000000,France,France,FR,27.14,46.59,93.98,34.79,opendata.reseaux-energies.fr,false,""
2024-11-22T12:00:00.000000,France,France,FR,21.26,39.6,95.21,35.36,opendata.reseaux-energies.fr,false,""
2024-11-22T13:00:00.000000,France,France,FR,21.59,39.94,95.12,33.95,opendata.reseaux-energies.fr,false,""
2024-11-22T14:00:00.000000,France,France,FR,21.15,38.87,95.21,31.95,opendata.reseaux-energies.fr,false,""
2024-11-22T15:00:00.000000,France,France,FR,27.57,45.89,93.8,29.16,opendata.reseaux-energies.fr,false,""
2024-11-22T16:00:00.000000,France,France,FR,36.03,56.08,91.62,27.49,opendata.reseaux-energies.fr,false,""
2024-11-22T17:00:00.000000,France,France,FR,38.3,58.94,91.06,28.02,opendata.reseaux-energies.fr,false,""
2024-11-22T18:00:00.000000,France,France,FR,37.83,58.12,91.21,27.93,opendata.reseaux-energies.fr,false,""
2024-11-22T19:00:00.000000,France,France,FR,35.53,55.17,91.64,26.85,opendata.reseaux-energies.fr,false,""
2024-11-22T20:00:00.000000,France,France,FR,32.85,51.99,92.23,25.48,opendata.reseaux-energies.fr,false,""
2024-11-22T21:00:00.000000,France,France,FR,30.12,49.03,92.8,25.02,opendata.reseaux-energies.fr,false,""
2024-11-22T22:00:00.000000,France,France,FR,27.28,45.75,93.24,24.87,opendata.reseaux-energies.fr,false,""
2024-11-22T23:00:00.000000,France,France,FR,25.44,43.61,93.5,24.27,opendata.reseaux-energies.fr,false,""
2024-11-23T00:00:00.000000,France,France,FR,17.7,33.54,95.67,24.52,opendata.reseaux-energies.fr,false,""
2024-11-23T01:00:00.000000,France,France,FR,17.47,33.42,95.52,23.66,opendata.reseaux-energies.fr,false,""
2024-11-23T02:00:00.000000,France,France,FR,16.87,32.79,95.56,23.47,opendata.reseaux-energies.fr,false,""
2024-11-23T03:00:00.000000,France,France,FR,12.63,27.37,96.73,24.91,opendata.reseaux-energies.fr,false,""
2024-11-23T04:00:00.000000,France,France,FR,9.66,23.47,97.54,25.81,opendata.reseaux-energies.fr,false,""
2024-11-23T05:00:00.000000,France,France,FR,9.5,23.25,97.59,27.01,opendata.reseaux-energies.fr,false,""
2024-11-23T06:00:00.000000,France,France,FR,9.24,22.97,97.65,28.76,opendata.reseaux-energies.fr,false,""
2024-11-23T07:00:00.000000,France,France,FR,8.92,22.6,97.74,30.45,opendata.reseaux-energies.fr,false,""
2024-11-23T08:00:00.000000,France,France,FR,8.65,22.8,97.81,32.81,opendata.reseaux-energies.fr,false,""
2024-11-23T09:00:00.000000,France,France,FR,8.71,23.65,97.81,35.36,opendata.reseaux-energies.fr,false,""
2024-11-23T10:00:00.000000,France,France,FR,8.3,23.58,97.91,36.91,opendata.reseaux-energies.fr,false,""
2024-11-23T11:00:00.000000,France,France,FR,8.52,24.01,97.86,38.12,opendata.reseaux-energies.fr,false,""
2024-11-23T12:00:00.000000,France,France,FR,8.55,23.89,97.86,37.85,opendata.reseaux-energies.fr,false,""
2024-11-23T13:00:00.000000,France,France,FR,8.58,23.61,97.86,36.8,opendata.reseaux-energies.fr,false,""
2024-11-23T14:00:00.000000,France,France,FR,8.73,23.4,97.83,35.69,opendata.reseaux-energies.fr,false,""
2024-11-23T15:00:00.000000,France,France,FR,9.32,23.77,97.69,35.46,opendata.reseaux-energies.fr,false,""
2024-11-23T16:00:00.000000,France,France,FR,11.99,26.86,97.11,35.38,opendata.reseaux-energies.fr,false,""
2024-11-23T17:00:00.000000,France,France,FR,18.73,35.41,96.09,34.45,opendata.reseaux-energies.fr,false,""
2024-11-23T18:00:00.000000,France,France,FR,18.45,35.07,96.09,34.09,opendata.reseaux-energies.fr,false,""
2024-11-23T19:00:00.000000,France,France,FR,18.61,35.38,96.07,33.89,opendata.reseaux-energies.fr,false,""
2024-11-23T20:00:00.000000,France,France,FR,17.53,34.01,96.37,33.65,opendata.reseaux-energies.fr,false,""
2024-11-23T21:00:00.000000,France,France,FR,16.58,32.86,96.48,33.76,opendata.reseaux-energies.fr,false,""
2024-11-23T22:00:00.000000,France,France,FR,17.15,33.75,96.34,34.54,opendata.reseaux-energies.fr,false,""
2024-11-23T23:00:00.000000,France,France,FR,16.78,33.99,96.34,39.07,opendata.reseaux-energies.fr,false,""
2024-11-24T00:00:00.000000,France,France,FR,13.21,30.01,96.74,41.38,opendata.reseaux-energies.fr,false,""
2024-11-24T01:00:00.000000,France,France,FR,13.14,30.12,96.74,41.91,opendata.reseaux-energies.fr,false,""
2024-11-24T02:00:00.000000,France,France,FR,12.97,30.1,96.78,42.51,opendata.reseaux-energies.fr,false,""
2024-11-24T03:00:00.000000,France,France,FR,12.92,30.17,96.78,43.22,opendata.reseaux-energies.fr,false,""
2024-11-24T04:00:00.000000,France,France,FR,12.74,29.89,96.83,43.61,opendata.reseaux-energies.fr,false,""
2024-11-24T05:00:00.000000,France,France,FR,12.37,29.3,96.92,43.15,opendata.reseaux-energies.fr,false,""
2024-11-24T06:00:00.000000,France,France,FR,11.93,28.59,97.04,42.35,opendata.reseaux-energies.fr,false,""
2024-11-24T07:00:00.000000,France,France,FR,11.93,28.49,97.07,42.19,opendata.reseaux-energies.fr,false,""
2024-11-24T08:00:00.000000,France,France,FR,12.88,30.08,96.88,44.37,opendata.reseaux-energies.fr,false,""
2024-11-24T09:00:00.000000,France,France,FR,12.18,29.81,97.05,47.75,opendata.reseaux-energies.fr,false,""
2024-11-24T10:00:00.000000,France,France,FR,11.65,29.78,97.18,49.79,opendata.reseaux-energies.fr,false,""
2024-11-24T11:00:00.000000,France,France,FR,11.35,29.66,97.28,50.42,opendata.reseaux-energies.fr,false,""
2024-11-24T12:00:00.000000,France,France,FR,10.9,29.04,97.33,49.74,opendata.reseaux-energies.fr,false,""
